gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,1,1,-0.06521739130434782,0,0,1,2,2,1,1,1,2,2,1,0,-0.47941108810674027,-0.06254057879033259
1,0,0,1,0.8260869565217391,1,2,1,2,1,1,1,1,1,0,0,1,0.2880147227973316,1.308945936284916
1,0,0,1,-0.5869565217391305,1,2,2,2,2,2,2,1,2,2,1,3,0.24936737980216236,-0.36886029224024103
1,1,1,1,-0.2608695652173913,1,2,2,2,2,1,2,2,2,2,1,0,0.2236024844720498,0.020987897489768658
1,1,1,1,-0.34782608695652173,1,2,2,2,2,2,2,2,1,2,1,3,0.21164021164021166,-0.07905660239715782
0,0,1,0,0.9130434782608695,1,2,2,1,2,1,2,1,1,0,0,1,0.6662065792500576,1.7461828580599505
1,0,0,1,0.8478260869565217,1,2,1,1,2,2,1,2,2,1,0,1,-0.22544283413848631,0.7521429248827317
0,0,0,0,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9348976305498045,-0.402227912371698
0,0,1,0,-0.41304347826086957,1,1,0,0,0,0,0,0,0,1,1,1,-0.9302967563837129,-0.3439257654345304
1,0,0,0,0.2608695652173913,1,1,1,1,1,2,1,1,1,0,0,3,0.14630779848171158,0.5043296201460471
1,1,0,1,0.043478260869565216,0,0,1,1,1,1,2,2,1,1,1,0,-0.36991028295376127,0.05310076671116652
0,0,1,1,-0.391304347826087,1,1,1,2,2,1,2,1,1,2,1,3,-0.02116402116402127,-0.20014006521786704
0,0,1,1,-0.6086956521739131,1,2,0,0,0,0,0,0,0,2,1,2,-0.8373590982286635,-0.4006813589244158
0,0,1,0,-0.15217391304347827,1,1,0,0,0,0,0,0,0,2,0,0,-0.9266160570508397,-0.2817718250060184
0,0,1,1,0.6086956521739131,1,2,2,2,2,2,1,1,2,0,1,0,0.36714975845410636,1.1180924868141728
1,0,0,1,-0.3695652173913043,1,1,1,2,1,2,2,2,2,2,1,3,-0.35426731078904994,-0.2293640893207566
1,0,1,1,0.8260869565217391,1,2,0,0,0,0,0,0,0,0,1,1,-0.8263170002300437,0.11445225016231513
0,0,0,1,0.0,0,0,1,2,2,2,2,1,2,2,0,2,-0.6763285024154589,-0.1134747116626179
0,0,0,0,-0.5434782608695652,1,1,0,0,0,0,0,0,0,2,1,2,-0.9201748332183115,-0.3853325454664828
1,0,1,1,-0.08695652173913043,0,0,1,2,2,1,2,1,1,2,1,3,-0.4094778007821486,-0.030442299695795864
1,0,0,0,0.9347826086956522,0,0,1,1,1,1,1,2,1,0,0,0,-0.2732919254658385,0.724232012197346
0,0,0,0,0.9347826086956522,1,2,1,1,1,1,1,1,1,0,1,2,0.34782608695652184,1.452717046374718
1,0,1,1,-0.43478260869565216,0,0,1,2,1,2,2,2,1,2,0,3,-0.5475040257648953,-0.30310259047702415
0,0,0,0,0.5217391304347826,1,2,1,1,1,2,2,2,1,0,0,1,-0.014722797331492931,0.6676223199760721
1,0,0,1,0.8478260869565217,1,2,2,1,1,1,2,1,1,0,1,1,0.741660915573959,1.7961832228131223
0,1,1,1,0.6086956521739131,1,1,1,2,2,1,1,2,2,1,1,3,-0.31285944329422594,0.47787772014677665
1,0,0,0,-0.30434782608695654,1,2,0,0,0,0,0,0,0,2,1,3,-0.8327582240625719,-0.29275819053246666
1,0,0,0,-0.13043478260869565,1,1,0,0,0,0,0,0,0,0,1,2,-0.9358178053830228,-0.27621298667191907
0,0,0,0,-0.3695652173913043,1,2,0,0,0,0,0,0,0,0,1,1,-0.8557625948930297,-0.3292918681927939
0,0,0,1,0.13043478260869565,0,0,1,1,2,1,2,1,1,1,0,0,-0.31930066712675415,0.1554650967690164
1,0,0,1,-0.21739130434782608,1,2,2,2,2,1,2,2,1,2,0,2,0.3524269611226134,0.10590243582167945
0,0,1,1,-0.45652173913043476,1,2,2,2,2,2,2,2,1,2,0,1,0.25764895330112725,-0.2146134710641309
0,0,1,1,0.5217391304347826,1,1,0,0,0,0,0,0,0,0,0,1,-0.9358178053830228,-0.12259354095083855
0,0,1,1,-0.34782608695652173,1,1,0,0,0,0,0,0,0,2,1,3,-0.9220151828847482,-0.334544313862809
1,1,1,1,-0.6086956521739131,1,1,2,2,2,1,2,2,2,2,1,1,0.08833678398895785,-0.38600369130209583
1,0,0,0,-0.13043478260869565,1,2,2,2,2,2,2,2,1,2,0,3,0.27789279963193,0.1372274381925751
1,1,1,1,-0.32608695652173914,0,0,1,2,2,2,2,1,1,2,1,3,-0.4444444444444444,-0.2116808555650391
0,0,1,1,0.021739130434782608,1,1,1,1,2,1,2,2,2,0,1,2,-0.2732919254658385,0.07462120383136728
1,0,0,0,-0.45652173913043476,1,1,0,0,0,0,0,0,0,0,1,2,-0.9321371060501495,-0.3651981703980916
0,0,1,1,-0.2826086956521739,1,2,1,2,1,1,2,2,1,2,1,1,0.016563146997929712,-0.054282566986919974
0,1,0,1,0.6304347826086957,1,2,2,2,1,2,2,1,1,2,1,3,0.5226593052680011,1.278846504570357
0,0,1,1,-0.4782608695652174,1,2,2,2,1,2,2,1,1,2,1,3,0.5392224522659305,-0.21152036416956643
1,1,1,1,-0.5,1,2,2,2,1,2,2,1,1,2,1,3,0.5106970324361629,-0.24439191998774426
1,0,0,1,0.9130434782608695,1,1,1,1,2,1,1,1,1,0,0,1,0.2088796871405566,1.3207785291693108
0,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,1,2,-0.4711295146077755,-0.39487448843367684
0,0,0,1,0.6086956521739131,1,2,2,1,1,1,1,1,2,2,1,3,0.5990338164251208,1.3211724625945622
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,3,-0.942259029215551,-0.40234463338658727
1,0,1,1,-0.13043478260869565,1,1,0,0,0,0,0,0,0,2,1,1,-0.9238555325511848,-0.27065414833781976
1,0,1,1,0.21739130434782608,1,1,1,2,1,2,2,1,2,1,1,0,-0.2190016103059581,0.24113832169770713
0,0,1,1,0.391304347826087,1,2,2,1,1,2,1,1,2,2,0,2,0.5567057740970784,0.9545079844469246
0,1,0,1,-0.391304347826087,1,1,0,0,0,0,0,0,0,2,0,2,-0.9302967563837129,-0.34531182748634
1,0,1,0,0.2608695652173913,1,2,2,2,1,2,2,1,2,2,1,1,0.33126293995859213,0.6556584159499267
1,0,1,1,-0.5652173913043478,1,1,1,1,1,2,1,2,1,0,0,2,0.011042097998619634,-0.3457203510384523
0,0,1,1,0.0,1,1,1,2,2,1,1,1,1,1,1,1,0.08925695882217612,0.24679929091983455
1,0,0,0,0.8695652173913043,1,2,2,1,1,1,1,1,2,1,1,0,0.6367609845870714,1.7031565739464103
1,1,1,1,0.1956521739130435,1,1,1,1,1,2,2,2,2,2,1,0,-0.2456866804692892,0.2487689580460902
0,0,0,1,-0.2826086956521739,1,2,2,2,2,2,2,2,2,2,1,1,0.061651713825626765,-0.03324360405313723
1,0,0,1,0.30434782608695654,1,1,1,1,2,1,1,1,1,0,1,3,0.15274902231423965,0.6017478971979662
1,0,1,1,-0.5,0,0,1,2,2,2,1,1,1,1,1,2,-0.3910743041177824,-0.33339169384077794
1,0,0,1,-0.08695652173913043,1,2,0,0,0,0,0,0,0,1,1,2,-0.8042328042328043,-0.19392467117501586
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,2,-0.006441223832528076,-0.3875064743687946
0,1,0,1,0.2608695652173913,1,1,2,2,1,2,2,1,1,2,1,3,0.4426040947780078,0.7158864596327664
0,0,1,1,0.34782608695652173,1,2,2,2,2,1,1,1,1,2,1,1,0.6100759144237407,0.9774582539995186
1,0,1,1,-0.5217391304347826,1,1,2,2,1,2,2,1,2,2,1,2,0.27237175063262015,-0.2852880455795563
1,0,0,1,0.34782608695652173,1,2,2,1,1,1,1,1,1,1,0,2,0.7876696572348746,1.060446895585757
1,1,0,1,0.32608695652173914,1,2,2,2,2,1,1,1,1,2,0,3,0.6192776627559238,0.9038656541118623
1,0,0,0,0.6956521739130435,1,1,1,2,2,1,1,1,1,0,1,1,0.060731538992408504,0.938998679593519
0,0,0,0,0.5,1,2,2,2,1,2,1,2,1,2,1,1,0.41867954911433175,0.9435653893010598
1,0,1,1,-0.5,1,2,2,1,2,2,2,2,2,2,1,3,0.1573498964803312,-0.2811882199315723
0,1,0,0,0.7608695652173914,1,2,0,0,0,0,0,0,0,0,1,1,-0.8484011962272833,0.043923576915501306
1,0,0,0,-0.21739130434782608,1,1,0,0,0,0,0,0,0,0,0,2,-0.9266160570508397,-0.2948445786736115
0,1,1,1,0.9130434782608695,1,2,2,2,1,2,1,1,1,1,0,1,0.6487232574189096,1.7463579395822846
0,0,0,1,0.34782608695652173,1,2,2,2,1,2,2,2,2,2,0,1,0.20059811364159202,0.693826187818703
0,1,0,1,0.45652173913043476,1,2,2,1,1,1,2,1,2,1,1,1,0.5778697952610997,1.128509837393036
1,0,0,1,0.8478260869565217,1,2,2,1,1,1,1,1,1,0,0,2,0.8852081895560155,1.9235404401841272
0,1,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,3,-0.01564297216471119,-0.3876523756374061
1,1,1,1,-0.3695652173913043,1,2,2,2,1,2,2,1,2,2,1,3,0.3827927306188175,-0.08859854536435194
1,0,1,1,0.08695652173913043,1,2,2,1,2,2,2,2,1,2,1,3,0.37083045778697965,0.46439644292707116
1,1,0,0,0.06521739130434782,1,2,2,2,2,1,2,1,2,2,1,2,0.3837129054520358,0.4372442168384654
0,0,0,0,0.9130434782608695,1,1,0,0,0,0,0,0,0,0,1,1,-0.9367379802162411,-0.0031149920848561642
1,1,0,1,-0.2608695652173913,1,2,2,2,2,2,2,1,1,2,1,3,0.40579710144927533,0.06319713449908447
0,0,0,0,-0.21739130434782608,1,1,1,1,2,2,2,2,2,1,1,1,-0.3965953531170922,-0.12912991778463512
0,1,0,1,0.5434782608695652,1,2,2,2,2,2,2,2,2,2,0,1,0.06441223832528181,0.7356414914027677
1,0,0,1,0.6086956521739131,0,0,1,1,1,1,2,1,1,2,1,1,-0.2162410858063032,0.5950802092224191
0,0,0,0,0.8478260869565217,1,1,1,1,1,2,1,1,1,0,0,1,0.22728318380492285,1.277606343787159
1,0,0,0,0.5217391304347826,0,0,1,1,1,1,2,2,1,2,1,1,-0.40119622728318377,0.3201292685239897
1,0,1,1,0.41304347826086957,1,2,2,2,1,1,2,1,1,2,1,1,0.679089026915114,1.0864319115254706
0,0,0,0,0.15217391304347827,1,1,1,1,1,2,2,2,2,1,0,2,-0.310098918794571,0.15793082820855123
0,0,1,1,0.13043478260869565,1,1,1,1,1,1,2,2,2,1,0,2,-0.1711525189786059,0.18181486588025883
1,0,0,1,0.8260869565217391,1,2,1,1,1,1,2,2,2,0,0,2,-0.08925695882217612,0.8534421756797176
0,0,1,1,0.5217391304347826,0,0,1,1,1,2,2,2,1,2,1,1,-0.4453646192776628,0.33520086957156087
1,0,0,0,-0.15217391304347827,1,2,2,2,2,2,2,2,2,2,1,1,0.09753853232114097,0.06331385551397366
0,1,1,1,0.021739130434782608,1,1,1,1,1,2,2,1,1,2,1,3,0.07821486082355648,0.20810627448405666
1,0,1,1,0.45652173913043476,1,1,2,2,1,2,1,1,1,0,1,2,0.546583850931677,1.0622560713165399
0,0,0,0,0.34782608695652173,1,1,0,0,0,0,0,0,0,0,0,2,-0.9229353577179664,-0.13683350476732392
1,0,1,1,0.0,0,0,1,2,2,2,2,2,2,2,1,0,-0.8355187485622269,-0.1999649836955332
0,0,1,1,-0.3695652173913043,1,1,1,2,2,2,2,2,2,2,1,1,-0.4619277662755924,-0.25656008578994594
0,0,1,1,-0.5652173913043478,0,0,1,2,1,2,1,2,2,2,1,2,-0.6192776627559237,-0.37625748655884556
0,0,1,1,-0.6086956521739131,0,0,1,2,2,2,2,2,1,2,1,1,-0.6487232574189096,-0.39769038291787945
0,0,0,0,-0.5869565217391305,1,1,2,2,2,2,2,1,1,2,1,1,0.35058661145617664,-0.3538324615732534
1,0,0,1,-0.043478260869565216,1,1,2,2,1,2,2,2,2,2,1,3,0.10305958132045079,0.20288300906776385
1,1,0,1,0.5652173913043478,1,2,2,2,1,1,2,2,2,2,1,3,0.2751322751322752,1.0144734058462637
1,0,0,0,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,1,3,-0.9312169312169313,-0.4021695518642534
0,0,1,0,-0.5434782608695652,1,2,2,2,2,2,1,2,2,2,0,0,0.18955601564297211,-0.31096666885518565
1,0,0,0,0.5652173913043478,1,2,0,0,0,0,0,0,0,0,1,0,-0.8253968253968255,-0.002954500689383494
0,0,0,0,-0.45652173913043476,1,1,1,2,2,2,2,1,2,2,1,3,-0.29629629629629634,-0.26934103692031597
0,0,1,1,0.8913043478260869,1,2,2,1,1,1,1,1,1,0,1,1,0.818035426731079,1.8421858928063377
1,0,0,1,0.7608695652173914,0,0,1,1,2,1,1,2,1,0,0,3,-0.4168391994478951,0.5104720635545925
0,0,1,1,-0.391304347826087,1,1,2,2,1,2,2,2,2,2,1,2,0.09937888198757774,-0.15515870410493218
0,0,1,1,-0.6086956521739131,1,1,1,1,2,2,2,2,2,2,1,2,-0.4039567517828388,-0.3938094091728127
0,0,1,0,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,0,1,-0.013802622498274672,-0.38762319538368384
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,1,2,2,1,3,0.17391304347826092,-0.3846468095040086
0,0,0,0,0.8043478260869565,1,2,0,0,0,0,0,0,0,1,1,0,-0.8244766505636071,0.0923336178408071
0,0,1,1,-0.34782608695652173,1,1,1,2,2,2,1,2,2,2,1,2,-0.36714975845410636,-0.22975802274600776
1,0,0,1,0.9347826086956522,1,2,0,0,0,0,0,0,0,0,0,1,-0.8438003220611917,0.12603681089007066
0,0,1,1,0.9347826086956522,0,0,1,1,1,1,1,1,1,0,1,1,-0.09017713365539463,0.9245398638741162
1,0,0,0,0.5,1,1,2,2,1,1,1,2,2,2,0,1,0.28157349896480327,0.8856717659160046
1,0,0,1,-0.06521739130434782,1,1,2,2,2,2,1,2,1,2,0,0,0.28341384863124003,0.23295326052860021
0,0,1,0,0.08695652173913043,0,0,1,1,2,2,1,2,2,1,0,0,-0.6708074534161491,-0.08292298601536338
1,0,1,1,-0.34782608695652173,1,2,2,2,2,2,2,2,1,2,1,3,0.25948930296756373,-0.08255823284383455
1,0,1,1,-0.34782608695652173,0,0,1,2,1,2,2,2,2,2,1,3,-0.7260179434092479,-0.3066479913042844
0,0,1,1,-0.043478260869565216,1,1,0,0,0,0,0,0,0,1,0,2,-0.9238555325511848,-0.23433932258040982
0,0,0,1,0.8043478260869565,1,2,1,1,1,1,1,1,1,0,0,1,0.3901541292845641,1.3649866135586046
0,0,0,0,0.9130434782608695,1,2,2,1,1,1,1,1,1,0,1,1,0.800552104899931,1.977771941727033
1,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,0,2,-0.46376811594202905,-0.39475776741878765
1,0,1,1,0.6739130434782609,0,0,1,1,2,1,2,2,1,1,1,3,-0.47941108810674027,0.40145463564805695
0,0,0,1,-0.45652173913043476,1,1,2,1,2,2,2,2,2,2,1,3,0.07361398665746492,-0.23000605490264736
1,0,0,1,0.5652173913043478,1,2,2,2,1,1,2,1,2,2,1,0,0.44076374511157124,1.0723670292313192
0,0,0,1,0.9130434782608695,1,2,2,2,1,1,1,1,1,0,1,0,0.7011732229123533,1.8362477111738484
1,0,0,0,0.21739130434782608,1,1,1,2,2,1,2,1,2,2,1,2,-0.19599723947550032,0.2752792185528053
1,1,0,1,-0.06521739130434782,1,1,2,2,2,1,2,1,2,2,1,0,0.27973314929836673,0.19517942208507502
0,0,0,1,0.5217391304347826,0,0,1,2,1,1,1,1,1,1,1,3,-0.18495514147688055,0.5211958067975401
1,0,0,0,-0.5217391304347826,1,1,2,2,1,2,1,1,1,2,1,2,0.5272601794340926,-0.27227365241940776
0,0,1,1,0.9347826086956522,1,2,2,2,1,1,2,1,1,1,1,3,0.6340004600874167,1.7934694592169478
1,0,0,0,-0.043478260869565216,1,1,2,1,2,2,2,2,2,2,0,2,0.0717736369910284,0.16756031193691226
0,0,0,0,-0.391304347826087,1,1,1,2,2,1,2,1,2,2,1,1,-0.19967793880837362,-0.20860233879733583
1,1,0,1,0.9347826086956522,1,2,2,1,1,2,2,1,1,1,1,1,0.6689671037497124,1.832308376921337
1,0,0,1,0.2608695652173913,1,1,2,1,1,1,2,1,1,1,1,1,0.6247987117552336,0.8065203276942493
1,0,1,1,0.15217391304347827,1,2,1,2,1,2,1,2,1,1,1,2,0.0036806993328732983,0.325016961022476
1,1,0,1,-0.391304347826087,1,1,2,2,2,2,1,1,2,2,1,3,0.22820335863814137,-0.1511755994718374
0,0,1,0,0.717391304347826,1,1,0,0,0,0,0,0,0,0,0,1,-0.9293765815504946,-0.04319407057244365
1,0,1,1,-0.1956521739130435,0,0,1,2,2,2,2,2,2,2,0,0,-0.8391994478951001,-0.26033892864698455
1,0,1,1,0.5652173913043478,1,1,1,2,2,2,2,2,2,1,0,1,-0.4683689901081206,0.310616505810518
1,0,0,0,0.34782608695652173,0,0,1,2,1,1,1,2,1,1,0,1,-0.3588681849551415,0.2528104231866296
1,0,0,0,0.9130434782608695,1,2,2,1,1,1,2,1,1,0,1,1,0.7085346215780999,1.8277562573406574
1,1,1,1,-0.6086956521739131,0,0,1,2,2,2,2,1,2,2,1,3,-0.62663906142167,-0.3973402198732117
1,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,2,-0.8171152518978606,-0.20588857520116136
0,0,1,1,-0.41304347826086957,1,1,1,2,2,2,2,2,2,2,0,2,-0.45088566827697263,-0.2643803937875239
0,0,1,1,-0.391304347826087,1,1,0,0,0,0,0,0,0,2,0,2,-0.9247757073844031,-0.3472814946125956
1,0,1,1,-0.2391304347826087,1,2,2,2,2,2,1,1,2,2,1,3,0.3285024154589371,0.07037547691477175
1,1,1,1,0.9347826086956522,1,2,2,2,1,1,1,1,1,0,1,1,0.6919714745801702,1.860511092143946
1,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,0,3,-0.4913733609385784,-0.3951954712246223
1,1,1,1,0.5869565217391305,1,2,2,2,1,1,1,1,2,0,1,1,0.5410628019323672,1.2571363958009614
0,0,1,1,-0.13043478260869565,1,1,2,2,1,2,2,1,1,2,0,2,0.45640671727628246,0.23191736152145842
0,0,0,1,-0.2391304347826087,1,2,2,2,2,2,2,1,1,2,1,3,0.4453646192776628,0.0845716703506737
1,1,1,1,0.021739130434782608,1,2,2,1,1,1,2,2,2,2,0,0,0.3901541292845641,0.39685874568679375
0,0,0,1,0.6956521739130435,1,1,0,0,0,0,0,0,0,1,1,0,-0.9192546583850932,-0.04263964575171981
0,0,1,1,0.2826086956521739,1,2,0,0,0,0,0,0,0,1,0,3,-0.8364389233954452,-0.13080778237366772
1,0,0,0,0.45652173913043476,1,2,2,2,2,2,2,1,2,2,1,1,0.2558086036346907,0.7931265912357106
0,0,1,1,-0.043478260869565216,1,2,2,2,2,1,2,2,2,2,1,3,0.19875776397515524,0.25523238424558103
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,3,0.006441223832528076,-0.3873022125927385
1,1,1,1,0.34782608695652173,1,2,1,1,2,2,1,2,1,2,1,3,-0.008281573498964856,0.48565425776377114
0,1,0,1,0.8913043478260869,1,1,2,1,1,1,2,1,1,0,0,0,0.641361858753163,1.7840150570109203
0,0,1,1,-0.2391304347826087,0,0,1,2,1,1,2,2,2,2,1,0,-0.6809293765815505,-0.23289490002115565
1,0,1,1,-0.5652173913043478,1,1,2,2,2,1,2,2,2,2,1,2,0.07821486082355648,-0.3384982382421815
1,0,0,0,0.21739130434782608,1,1,2,2,2,1,1,2,2,2,1,1,0.20243846330802853,0.49874160155822556
1,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,2,-0.9413388543823327,-0.10692374470196016
1,0,1,1,-0.5434782608695652,1,1,2,1,2,1,1,2,1,2,1,1,0.439843570278353,-0.29499047994222305
0,0,0,1,0.8478260869565217,1,2,2,2,1,1,1,1,1,0,1,1,0.7269381182424661,1.8131807206063655
1,0,0,1,-0.06521739130434782,1,1,0,0,0,0,0,0,0,1,0,2,-0.9440993788819876,-0.27386397624727343
0,0,1,1,-0.6086956521739131,1,1,1,2,1,2,2,2,2,2,0,2,-0.3653094087876697,-0.39319662384464427
1,0,1,1,0.5,1,1,0,0,0,0,0,0,0,1,0,2,-0.9174143087186566,-0.10947701690266194
1,0,1,0,-0.3695652173913043,1,1,1,2,2,2,2,2,2,2,1,3,-0.47757073844030373,-0.26773612296558913
1,0,1,1,0.0,1,2,1,2,2,2,2,1,1,1,1,0,0.009201748332183115,0.19900203532269709
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,1,2,1,3,0.16931216931216936,-0.3847197601383143
0,0,1,1,-0.10869565217391304,1,1,1,1,2,2,2,2,2,2,1,1,-0.38555325511847255,-0.054778631300199124
1,0,0,0,0.782608695652174,1,2,1,1,1,1,1,1,1,0,1,2,0.36714975845410636,1.3305539141662834
0,0,1,1,-0.5217391304347826,0,0,1,2,1,2,2,1,1,2,1,2,-0.3588681849551415,-0.3186994360915968
1,0,0,0,0.13043478260869565,1,1,0,0,0,0,0,0,0,0,0,0,-0.9348976305498045,-0.1948438491672685
0,0,1,1,0.17391304347826086,1,2,1,1,1,1,1,1,1,1,1,1,0.3699102829537611,0.5720861692892419
1,0,1,1,0.15217391304347827,0,0,1,1,1,1,1,2,1,0,1,2,-0.32022084195997236,0.14681315154035263
0,0,1,1,-0.5434782608695652,1,1,2,2,2,2,2,1,2,2,1,3,0.1932367149758454,-0.308515527542512
1,0,0,0,0.8913043478260869,1,2,0,0,0,0,0,0,0,0,0,1,-0.8428801472279733,0.08397347514936644
1,0,1,1,-0.5869565217391305,1,1,0,0,0,0,0,0,0,2,0,1,-0.9523809523809524,-0.3924671175015866
0,1,1,1,-0.5434782608695652,1,1,2,1,2,2,2,2,2,2,0,3,0.08925695882217612,-0.3281976086782074
0,0,0,1,0.9130434782608695,1,2,2,2,1,1,2,2,1,2,1,1,0.41867954911433175,1.5381860095273525
1,1,0,1,0.9347826086956522,1,2,1,1,1,1,1,1,1,0,1,1,0.3561076604554865,1.5463273003158762
1,1,0,1,0.391304347826087,1,2,1,1,1,1,2,2,2,2,1,0,-0.05613066482631695,0.5409654286944025
0,0,0,1,0.5652173913043478,1,1,1,1,1,1,2,2,2,0,0,3,-0.2190016103059581,0.487448843367693
0,0,0,1,0.4782608695652174,1,2,2,2,2,2,2,1,1,2,1,3,0.4444444444444446,0.9963962386652951
0,0,1,1,0.9347826086956522,1,2,2,1,1,1,1,1,1,0,1,3,0.8778467908902692,2.0861036336710943
0,0,0,0,0.9347826086956522,1,2,2,1,1,1,1,1,1,0,0,1,0.8088336783988959,1.9557846205472755
0,0,0,0,0.1956521739130435,1,1,1,1,1,1,1,1,2,1,0,3,0.06533241315850007,0.4097418277051919
0,0,0,0,-0.45652173913043476,1,2,1,1,1,2,1,2,1,0,1,0,0.1039797561536693,-0.21953034381633948
1,1,1,1,-0.043478260869565216,1,2,2,2,2,1,2,2,1,2,0,0,0.32758224062571883,0.31211928887721674
0,0,1,1,-0.5,1,1,1,2,2,1,2,1,2,2,0,2,-0.17667356797791584,-0.2871409916909227
0,0,1,1,-0.2608695652173913,1,1,0,0,0,0,0,0,0,0,0,2,-0.945019553715206,-0.30775684094573197
0,0,0,0,0.9130434782608695,1,1,0,0,0,0,0,0,0,0,0,2,-0.9330572808833679,-0.0005471297572932397
1,0,0,1,0.2826086956521739,1,1,2,2,2,1,1,1,1,0,1,0,0.5244996549344375,0.7986270690623654
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9229353577179664,-0.40203824072250305
1,0,0,1,0.8913043478260869,1,2,2,2,1,1,1,1,1,1,1,3,0.717736369910283,1.8314767396902514
0,0,1,1,-0.43478260869565216,1,1,2,1,2,2,2,2,2,2,0,3,0.09385783298826766,-0.21493445385507626
0,0,1,0,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9321371060501495,-0.4021841419911146
1,0,1,1,-0.41304347826086957,0,0,1,1,1,1,2,2,2,2,0,1,-0.5484242005981136,-0.27686954238067096
0,0,0,1,0.43478260869565216,1,1,2,2,1,2,2,1,1,0,1,3,0.44720496894409933,0.9607671488703592
1,0,0,1,0.3695652173913043,0,0,1,2,2,2,2,1,1,2,1,3,-0.48861283643892334,0.17791930200833092
1,0,0,1,0.3695652173913043,1,2,2,2,1,2,1,1,1,1,1,3,0.6008741660915575,0.9327541052969454
1,1,0,1,-0.5434782608695652,1,2,2,1,2,2,2,1,1,2,1,3,0.5355417529330572,-0.3065312702893951
0,0,0,0,0.9130434782608695,1,2,2,2,1,1,2,1,1,0,1,1,0.6533241315850011,1.8458188343947648
0,0,0,0,-0.32608695652173914,1,1,1,1,1,2,2,2,1,0,1,1,-0.1674718196457327,-0.16999686312272486
0,0,0,0,0.8260869565217391,1,1,1,1,1,2,2,2,2,0,1,1,-0.2999769956291695,0.7120200760145609
0,0,0,0,-0.41304347826086957,1,1,1,2,2,1,2,1,2,2,0,2,-0.18955601564297211,-0.2435456926297974
0,0,1,1,0.717391304347826,1,1,0,0,0,0,0,0,0,0,1,0,-0.9284564067172764,-0.05733190350090091
0,0,0,1,0.782608695652174,1,2,2,1,1,1,2,2,2,1,0,3,0.35426731078904994,1.2756074964071813
0,1,0,1,0.5217391304347826,1,2,1,1,2,2,1,2,2,1,1,3,-0.19231654014262717,0.5344436419874671
0,0,1,1,-0.5434782608695652,1,1,0,0,0,0,0,0,0,2,0,2,-0.9404186795491144,-0.3807220653783584
1,0,0,1,0.6304347826086957,1,2,1,2,1,2,1,2,2,0,1,0,-0.19507706464228206,0.6148206508655591
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,1,2,2,1,3,0.1573498964803312,-0.38490943178750936
1,0,1,1,0.9347826086956522,1,2,2,2,2,1,1,1,1,0,1,0,0.6809293765815505,1.8837531642337628
1,0,0,1,0.8695652173913043,1,1,2,1,1,2,1,1,1,1,1,0,0.6606855302507477,1.7081463973329245
1,0,0,1,-0.5869565217391305,1,1,2,2,1,1,2,2,2,2,0,1,0.16931216931216936,-0.35982900371318727
0,0,1,0,0.5,1,2,1,1,1,2,1,1,1,0,1,2,0.2696112261329654,0.8940027283537231
1,0,1,1,-0.45652173913043476,1,1,2,2,2,2,2,1,2,2,1,1,0.1766735679779157,-0.20975495881936693
1,1,1,1,0.9347826086956522,1,2,2,2,1,1,1,1,1,0,0,3,0.7573038877386705,1.9099424419495326
1,0,0,1,-0.4782608695652174,1,1,1,2,2,2,2,2,2,2,1,2,-0.48309178743961356,-0.3165109170624238
1,0,1,1,0.5217391304347826,1,2,2,1,1,1,2,1,2,1,0,2,0.5171382562686909,1.142034884993325
1,0,1,1,-0.391304347826087,1,1,1,2,2,2,1,1,1,2,0,2,0.0,-0.16598457823590776
0,0,1,1,-0.2391304347826087,0,0,1,1,2,1,2,2,2,2,0,2,-0.6790890269151139,-0.24738289599428065
0,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9293765815504946,-0.4021403716105311
0,0,0,0,0.7391304347826086,1,2,0,0,0,0,0,0,0,0,0,2,-0.8327582240625719,0.05104355882374395
1,0,1,1,0.021739130434782608,1,1,2,2,2,2,1,1,2,2,0,3,0.2696112261329654,0.3378416825334296
